SampleName,IsMalware(1=T),Malware_confidence,Benign_confidence
XAPOFX1_1.dll,0.0,0.004424006709556114,0.9955759932904439
XAPOFX1_3.dll,0.0,0.00442050654041818,0.9955794934595819
XAPOFX1_4.dll,0.0,0.004968618988570218,0.9950313810114297
XAudio2_4.dll,0.0,0.009613262450058429,0.9903867375499416
XblAuthTokenBrokerExt.dll,0.0,0.004919228082403262,0.9950807719175967
XblGameSaveProxy.dll,0.0,0.004266608646217545,0.9957333913537825
XfoCommon70.dll,0.0,0.0044590484165644975,0.9955409515834355
xgameruntime.dll,0.0,0.004098314622549767,0.9959016853774503
xil_utils.dll,0.0,0.004250776988908014,0.995749223011092
xinput1_3.dll,0.0,0.005299679408737145,0.9947003205912629
xlwings32-0.22.0.dll,0.0,0.013363142571792773,0.9866368574282073
xlwings64-0.22.0.dll,0.0,0.005208733903609857,0.9947912660963901
XMLEngine.dll,0.0,0.011586857579207906,0.9884131424207921
xmlfalo.dll,0.0,0.004205360114980289,0.9957946398850197
xmlfdlo.dll,0.0,0.004246073953570166,0.9957539260464299
xmlvpn.dll,0.0,0.005202542558134403,0.9947974574418657
xmlxrcsc.dll,0.0,0.004189841799373267,0.9958101582006267
XPath.dll,0.0,0.005452562927068263,0.9945474370729317
xpprof32.dll,0.0,0.006144288647437446,0.9938557113525626
xsltdlglo.dll,0.0,0.0047287035354327085,0.9952712964645672
xsltfilterlo.dll,0.0,0.004440500702761038,0.995559499297239
YamahaAE.dll,0.0,0.005423851188764704,0.9945761488112353
YourPhone.Contracts.Connectivity.YPP.dll,0.0,0.003977720145965502,0.9960222798540345
YourPhone.Contracts.Fre.dll,0.0,0.0038605914457422873,0.9961394085542578
YourPhone.Contracts.Node.WinRT.dll,0.0,0.003847033268618556,0.9961529667313814
YourPhone.Contracts.ScreenMirroring.dll,0.0,0.003882514338010073,0.9961174856619899
YourPhone.Contracts.Shell.dll,0.0,0.0038571430374294887,0.9961428569625705
YourPhone.Devices.WinRT.dll,0.0,0.004982313558081893,0.9950176864419181
YourPhone.ScreenMirroring.WinRT.dll,0.0,0.004658780393245828,0.9953412196067541
YourPhone.SharedContent.WinRT.dll,0.0,0.005171665211532115,0.9948283347884679
zAutoUpdate.dll,0.0,0.004980880896136551,0.9950191191038634
zCrashReport64.dll,0.0,0.004326255965102606,0.9956737440348974
ze_loader.dll,0.0,0.005401584379954189,0.9945984156200458
ze_validation_layer.dll,0.0,0.003998113247704619,0.9960018867522954
zKBCrypto.dll,0.0,0.009023280505977765,0.9909767194940222
zmb.dll,0.0,0.009849612417776026,0.990150387582224
zopfli.dll,0.0,0.004319789601748492,0.9956802103982515
zSipCallApp.dll,0.0,0.011598282201546751,0.9884017177984532
zSipcallRes.dll,0.0,0.007058225217250969,0.992941774782749
zToastNotification.dll,0.0,0.005558378727207734,0.9944416212727922
ZuneCfg.dll,0.0,0.004066722223173139,0.9959332777768268
ZuneDriver.dll,0.0,0.006462119461940619,0.9935378805380594
ZuneEncEng.dll,0.0,0.004826195906420251,0.9951738040935797
ZuneMde.dll,0.0,0.00581613528106965,0.9941838647189304
ZuneShellExt.dll,0.0,0.004063082524111372,0.9959369174758886
zzhost.dll,0.0,0.007044618464032335,0.9929553815359676
RESAMPLEDMO.DLL,0.0,0.0058380159128520945,0.994161984087148
sbs_mscorrc.dll,0.0,0.004524282606349327,0.9954757173936507
sbs_wminet_utils.dll,0.0,0.004524295519703503,0.9954757044802965
SPTIP.dll,0.0,0.007287007878616769,0.9927129921213832
SPTIP.DLL,0.0,0.005599408369896864,0.9944005916301031
SQLSCM.dll,0.0,0.0042762371245043665,0.9957237628754957
UNIDRV.DLL,0.0,0.0070223123008772695,0.9929776876991228
WMVSENCD.dll,0.0,0.008488656355052124,0.9915113436449479
WMVSENCD.DLL,0.0,0.007849562546394972,0.992150437453605
RawPrintHelper.exe,0.0,0.006362584309611113,0.9936374156903889
rawshark.exe,0.0,0.00490462370769622,0.9950953762923038
rdf2com.exe,0.0,0.010075242833707873,0.9899247571662921
lesskey.exe,0.0,0.004496455676665263,0.9955035443233348
lighting.exe,0.0,0.004244320715440879,0.9957556792845591
llvm-cov.exe,0.0,0.005198613415283254,0.9948013865847167
ln.exe,0.0,0.004374175798873481,0.9956258242011266
locate.exe,0.0,0.004369655867847275,0.9956303441321527
locationnotificationwindows.exe,0.0,0.004521943475119568,0.9954780565248804
lodctr.exe,0.0,0.004328049281238511,0.9956719507187615
logger.exe,0.0,0.004427735142276976,0.995572264857723
R-4.0.5-win.exe,0.0,0.016631329281535216,0.9833686707184648
lync99.exe,0.0,0.22058128143912348,0.7794187185608765
lzmadec.exe,0.0,0.01440221530427549,0.9855977846957245
man-recode.exe,0.0,0.0036131619981390334,0.996386838001861
man.exe,0.0,0.0035615619164595103,0.9964384380835405
manconv.exe,0.0,0.003683450091593235,0.9963165499084068
mandb.exe,0.0,0.0035791103130630507,0.996420889686937
manpath.exe,0.0,0.0036086031408866883,0.9963913968591133
MBAMWsc.exe,0.0,0.006345713346435307,0.9936542866535647
mcookie.exe,0.0,0.0044999472363628475,0.9955000527636372
mDNSResponder.exe,0.0,0.009827260274537366,0.9901727397254626
reader_sl.exe,0.0,0.014050744221059544,0.9859492557789404
readlink.exe,0.0,0.005461978531942417,0.9945380214680576
MicrosoftEdgeCP.exe,0.0,0.004697209438926754,0.9953027905610733
MicrosoftEdgeUpdate.exe,0.0,0.011455043042400843,0.9885449569575991
MicrosoftEdgeUpdateOnDemand.exe,0.0,0.0066521804094741375,0.9933478195905259
64BitMAPIBroker.exe,0.0,0.0055171970393120265,0.994482802960688
MigRegDB.exe,0.0,0.004298796339070508,0.9957012036609295
mingw32-make.exe,0.0,0.008403579379027496,0.9915964206209725
mkdir.exe,0.0,0.0054725634787203895,0.9945274365212796
mkfs.minix.exe,0.0,0.0036108210013171783,0.9963891789986828
7z.exe,0.0,0.016605064167222072,0.9833949358327779
mpicalc.exe,0.0,0.004421368829992499,0.9955786311700076
mrinfo.exe,0.0,0.006090808653428724,0.9939091913465713
mscorsvw.exe,0.0,0.01754732208702838,0.9824526779129716
msedge.exe,0.0,0.004156881595444157,0.9958431184045559
msguniq.exe,0.0,0.0044146403167912825,0.9955853596832087
mshta.exe,0.0,0.0075900700824353545,0.9924099299175646
regcomp.exe,0.0,0.009515994780187264,0.9904840052198127
msysmnt.exe,0.0,0.18131135034649146,0.8186886496535084
regsvr32.exe,0.0,0.004661779574819205,0.9953382204251808
mysqldump.exe,0.0,0.005900783205370818,0.9940992167946292
namei.exe,0.0,0.004494983721852055,0.9955050162781479
nano.exe,0.0,0.0045919818764986724,0.9954080181235013
NDP471-DevPack-ENU.exe,0.0,0.008117064494731218,0.9918829355052687
netbtugc.exe,0.0,0.004356544325007838,0.9956434556749921
resmon.exe,0.0,0.0049741194217572575,0.9950258805782427
netsh.exe,0.0,0.005287413164427008,0.994712586835573
nice.exe,0.0,0.004433719043796481,0.9955662809562035
rev.exe,0.0,0.004497304859801972,0.9955026951401981
nl-filter.exe,0.0,0.00385991630358108,0.9961400836964189
Rfe.exe,0.0,0.006198583564155417,0.9938014164358446
nssm_32.exe,1.0,0.8791184200307434,0.12088157996925664
notepad++.exe,0.0,0.09697496305333272,0.9030250369466672
RemotePosWorker.exe,0.0,0.004361146572469403,0.9956388534275306
NvContainerSetup.exe,1.0,0.9730805134379024,0.02691948656209764
nvspinfo.exe,0.0,0.00428860117887615,0.9957113988211238
nxlog-stmnt-verifier.exe,0.0,0.03229888710594225,0.9677011128940578
rm.exe,0.0,0.005513696273822976,0.9944863037261771
od.exe,0.0,0.004372261512998771,0.9956277384870013
odbcconfig.exe,0.0,0.013475601317023085,0.9865243986829769
officeappguardwin32.exe,0.0,0.006145824259618083,0.9938541757403819
oldfind.exe,0.0,0.009163792081450333,0.9908362079185496
OOBENetworkCaptivePortal.exe,0.0,0.006700684684985109,0.9932993153150149
openvpn-gui.exe,0.0,0.18271430034445965,0.8172856996555403
OptionalFeatures.exe,0.0,0.004651395392666267,0.9953486046073338
otpprint.exe,0.0,0.0045032847671613255,0.9954967152328387
pacjsworker.exe,0.0,0.004371105930452196,0.9956288940695478
pacsort.exe,0.0,0.004497679635359451,0.9955023203646406
pagsh.exe,0.0,0.004505070547526065,0.995494929452474
pcl2bmp.exe,0.0,0.00746876647912789,0.9925312335208721
pdbstr.exe,0.0,0.009506888919421946,0.990493111080578
pdf24-Settings.exe,0.0,0.00629597249457814,0.9937040275054219
pdf24-Twain32.exe,1.0,0.9613722980162355,0.03862770198376453
pdf24-Updater.exe,0.0,0.00865201979615948,0.9913479802038405
PdfPrintHelper.exe,0.0,0.006386921441957067,0.9936130785580429
peflags.exe,0.0,0.004432398410444512,0.9955676015895555
pemtest.exe,0.0,0.0047651957647087476,0.9952348042352912
perl.exe,0.0,0.0032306885896242706,0.9967693114103757
perlglob.exe,0.0,0.004669961015163492,0.9953300389848365
pinentry-w32.exe,0.0,0.004993666659662921,0.9950063333403371
pkg-config.exe,0.0,0.025385159669634498,0.9746148403303655
pkginfo.exe,0.0,0.008929108936043935,0.9910708910639561
plink.exe,0.0,0.008576536907806291,0.9914234630921938
plugin-hang-ui.exe,0.0,0.017412738979038226,0.9825872610209617
PnPUnattend.exe,0.0,0.0043202131355597586,0.9956797868644403
PowerToys.Settings.exe,0.0,0.005559104773709002,0.994440895226291
PowerToysSettings.exe,0.0,0.006114669027107608,0.9938853309728924
pprof.exe,0.0,0.004014889970764781,0.9959851100292352
PrimaryAuthModule.exe,0.0,0.016654897854772734,0.9833451021452273
print.exe,0.0,0.004342559882037934,0.9956574401179621
procedure-browser.exe,0.0,0.0037246952917426145,0.9962753047082574
pscp.exe,0.0,0.008435243265944055,0.991564756734056
psftp.exe,0.0,0.0084721493009557,0.9915278506990443
PsInfo.exe,0.0,0.08356256185144041,0.9164374381485596
pslist.exe,0.0,0.023780900525575025,0.976219099474425
rsa_test.exe,0.0,0.004777045473178812,0.9952229545268212
PsService.exe,0.0,0.02429552146274103,0.975704478537259
psshutdown.exe,0.0,0.032243243937252974,0.967756756062747
servername_test.exe,0.0,0.004733300459110773,0.9952666995408892
python.exe,0.0,0.006328010901143391,0.9936719890988566
Pythonwin.exe,1.0,0.7224578203651661,0.27754217963483385
pzstd.exe,0.0,0.004149188141159613,0.9958508118588404
QuickTimeInstaller.exe,0.0,0.022557963222334172,0.9774420367776658
RunLegacyCPLElevated.exe,0.0,0.004958922304389848,0.9950410776956101
scalc.exe,0.0,0.014382862039840435,0.9856171379601596
scdaemon.exe,0.0,0.004588955918691156,0.9954110440813089
schemagen.exe,0.0,0.005608252793914469,0.9943917472060856
sdiagnhost.exe,0.0,0.004689495343268707,0.9953105046567313
SecEdit.exe,0.0,0.004559220919996416,0.9954407790800036
sendrpt.exe,0.0,0.006187877252319673,0.9938121227476804
serialver.exe,0.0,0.0044294438657768685,0.9955705561342232
setfacl.exe,0.0,0.0031916982560176704,0.9968083017439824
SetIntegrityLevel.exe,0.0,0.024551572870749917,0.9754484271292501
sexp-conv.exe,0.0,0.004417591109623641,0.9955824088903764
sha512sum.exe,0.0,0.004374077230491536,0.9956259227695085
shlibloadtest.exe,0.0,0.004948452505778484,0.9950515474942215
ShowAppPickerForPDF.exe,0.0,0.02234844352326426,0.9776515564767357
shutdown.exe,0.0,0.0043633298177492025,0.9956366701822508
sigverif.exe,0.0,0.005075873559319966,0.9949241264406801
simpress.exe,0.0,0.014398748093146136,0.9856012519068539
sm2_internal_test.exe,0.0,0.005698037493267698,0.9943019625067323
soffice_safe.exe,0.0,0.004494619396546664,0.9955053806034533
Sonos.exe1_781B722A401B419292527A03C5A4E374.exe,0.0,0.04583975975144006,0.9541602402485599
ssh-sk-helper.exe,0.0,0.0044751353801513695,0.9955248646198487
sslbuffertest.exe,0.0,0.004750379800536315,0.9952496201994637
ssl_cert_table_internal_test.exe,0.0,0.004763149629736943,0.9952368503702631
ssp.exe,0.0,0.003226023545368446,0.9967739764546315
stat.exe,0.0,0.004371883131425567,0.9956281168685744
string2key.exe,0.0,0.004494464027303096,0.9955055359726969
strings.exe,0.0,0.008012162037946184,0.9919878379620538
su.exe,0.0,0.0063271941593451226,0.9936728058406549
syncappvpublishingserver.exe,0.0,0.004497573048545475,0.9955024269514545
SyncDiagnostics.exe,0.0,0.006357100378800051,0.9936428996211999
SyncUIHandler.exe,0.0,0.006357081871061398,0.9936429181289386
SystemPropertiesAdvanced.exe,0.0,0.004644480915939659,0.9953555190840604
systray.exe,0.0,0.004648846090236374,0.9953511539097636
tabtip32.exe,0.0,0.005011269409225958,0.9949887305907741
takeown.exe,0.0,0.0043168093317450884,0.995683190668255
talk.exe,0.0,0.004382653012482661,0.9956173469875174
tbl.exe,0.0,0.0036663480189620093,0.996333651981038
TeamViewer_Setup.exe,0.0,0.12179060384690056,0.8782093961530995
tee.exe,0.0,0.004433812849278258,0.9955661871507218
telnet.exe,0.0,0.005494246567179138,0.9945057534328209
tfmtodit.exe,0.0,0.0035647033242040423,0.996435296675796
tokenbrokercookies.exe,0.0,0.004723288501594733,0.9952767114984052
TortoiseGitIDiff.exe,0.0,0.004863143748759988,0.99513685625124
TortoiseGitUDiff.exe,0.0,0.004832381432776575,0.9951676185672235
TpmInit.exe,0.0,0.005629572102934892,0.9943704278970651
true.exe,0.0,0.005450980231337762,0.9945490197686623
tsecimp.exe,0.0,0.0043463309688865324,0.9956536690311135
tsort.exe,0.0,0.004433354449690907,0.995566645550309
unlodctr.exe,0.0,0.004321678617249288,0.9956783213827507
unlz4.exe,0.0,0.005033383665971545,0.9949666163340285
unoinfo.exe,0.0,0.005591755760558991,0.994408244239441
unpack200.exe,0.0,0.016428893801859235,0.9835711061981408
update_installer.exe,0.0,0.004845752205293686,0.9951542477947063
upgradedb.exe,0.0,0.00635699752483934,0.9936430024751607
usbinst.exe,0.0,0.006275685124474778,0.9937243148755253
uuidd.exe,0.0,0.004421880979021423,0.9955781190209786
VBoxNetDHCP.exe,0.0,0.007519745144855507,0.9924802548551445
VBoxSDS.exe,0.0,0.005229297346201714,0.9947707026537983
vdir.exe,0.0,0.004381582520347324,0.9956184174796526
vercmp.exe,0.0,0.0045050819108102495,0.9954949180891898
verifier.exe,0.0,0.0069352739219799685,0.99306472607802
verifiergui.exe,0.0,0.006397859588270138,0.9936021404117299
vpnkit-bridge.exe,0.0,0.00486648408311542,0.9951335159168846
VsDebugLaunchNotify.exe,0.0,0.004566434910449763,0.9954335650895503
VsRegEdit.exe,0.0,0.007246118819044135,0.9927538811809559
vssadmin.exe,0.0,0.005296502324507165,0.9947034976754928
VSWebLauncher.exe,0.0,0.00656413598590358,0.9934358640140964
web-browser.exe,0.0,0.0034750527780706905,0.9965249472219293
WebCache.exe,0.0,0.006360286218511815,0.9936397137814882
wfcrun32.exe,0.0,0.020062222764091947,0.979937777235908
windirstat.exe,1.0,0.9865432853131741,0.013456714686825855
windirstat1_1_2_setup.exe,1.0,0.8711168758787309,0.12888312412126912
windmc.exe,0.0,0.008011781990511306,0.9919882180094887
Windows.WARP.JITService.exe,0.0,0.0054337676903052825,0.9945662323096948
windowsdesktop-runtime-3.1.13-win-x64.exe,0.0,0.010393254506407554,0.9896067454935924
windres.exe,0.0,0.008550756884038047,0.9914492431159619
wininit.exe,0.0,0.006654407299825866,0.9933455927001741
wininst-7.1.exe,0.0,0.24402361728865887,0.7559763827113412
wininst-8.0.exe,0.0,0.03644552377706472,0.9635544762229353
winpty.exe,0.0,0.005019813409539859,0.9949801865904602
winrar-x64-601.exe,0.0,0.046756487311745754,0.9532435126882542
wipefs.exe,0.0,0.003615211566353537,0.9963847884336464
wmpconfig.exe,0.0,0.0046481106106652775,0.9953518893893347
wmplayer.exe,0.0,0.0053042318278781276,0.9946957681721219
wordpad.exe,0.0,0.013961999850909774,0.9860380001490903
wowreg32.exe,0.0,0.004633623026574682,0.9953663769734253
write.exe,0.0,0.004649120856356751,0.9953508791436433
WUDFHost.exe,0.0,0.007772384289861277,0.9922276157101387
x509-test.exe,0.0,0.0048520411354520945,0.9951479588645479
x509_internal_test.exe,0.0,0.005608126930443277,0.9943918730695567
x509_time_test.exe,0.0,0.004796294912956935,0.995203705087043
x86_64-w64-mingw32-gcc-4.7.2.exe,0.0,0.0077795786700229925,0.992220421329977
x86_64-w64-mingw32-gcc-nm.exe,0.0,0.003735311932597216,0.9962646880674028
xgettext.exe,0.0,0.0044979461292124065,0.9955020538707876
xml2ag.exe,0.0,0.0031693403042545687,0.9968306596957455
yat2m.exe,0.0,0.004415493906149461,0.9955845060938505
yes.exe,0.0,0.004433413215647633,0.9955665867843524
zic.exe,0.0,0.0035798509302632764,0.9964201490697367
Zopfli.exe,0.0,0.12164717365231591,0.8783528263476842
zsoelim.exe,0.0,0.0035910362635470194,0.9964089637364529
zstd.exe,0.0,0.005834652754651962,0.994165347245348
8Bitdo_Update(Pro).exe,0.0,0.49187797842163533,0.5081220215783648
LangSelector.exe,0.0,0.00925060864441037,0.9907493913555896
lcclib64.exe,0.0,0.2369067609632235,0.7630932390367765
lccmake.exe,1.0,0.7374841976227245,0.26251580237727545
LegacyNetUXHost.exe,0.0,0.004310976122916223,0.9956890238770838
Lesson1J.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson1ME1_4.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson2A.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson3C.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson3GE3_2.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson3HE3_3.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson4C.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson5A.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson5GE5_4.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson6A.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson6BE6_1.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson7A.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson7BE7_1.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson7HE7_4.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson8A.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson8F.exe,0.0,0.04141849725281248,0.9585815027471876
Lesson9A.exe,0.0,0.04141849725281248,0.9585815027471876
linkspeedtest.exe,0.0,0.00604147287076218,0.9939585271292378
LLVMInformationMaker.exe,0.0,0.004468622219180494,0.9955313777808195
LMS.exe,0.0,0.007663580678811482,0.9923364193211885
LocationNotifications.exe,0.0,0.004650803428445968,0.9953491965715541
LogiOptions.exe,0.0,0.005850634774211817,0.9941493652257882
Logo.exe,0.0,0.3510875258146669,0.6489124741853332
LogTransport2.exe,0.0,0.025754945202765032,0.974245054797235
LuInstall.exe,1.0,0.9440665644453266,0.05593343555467345
MAINT.exe,1.0,0.9866136150758666,0.013386384924133354
makecat.exe,0.0,0.004707992582075592,0.9952920074179245
MassEffect_EFIGS_1.02.exe,1.0,0.8167093431981511,0.18329065680184886
MatchTest.exe,0.0,0.005619811181854441,0.9943801888181456
matlab.exe,0.0,0.012859022389981585,0.9871409776100184
matlab_R2020b_win64.exe,0.0,0.02152246542031666,0.9784775345796833
MatrixMarket.exe,0.0,0.006585703664867105,0.9934142963351329
mex.exe,0.0,0.0044623085451728295,0.9955376914548272
MicrosoftMathematics4.0.exe,0.0,0.19448385180234223,0.8055161481976578
Microsoft.Nucleus.exe,0.0,0.025959758303738242,0.9740402416962618
Microsoft.Nucleus.NativeMessagingClient.exe,0.0,0.006374548604327139,0.9936254513956728
midl.exe,0.0,0.006576831202915553,0.9934231687970845
MineSweeper.exe,0.0,0.009453359255896713,0.9905466407441033
mlDiff.exe,0.0,0.005080732740412946,0.994919267259587
MobilityCenter.exe,0.0,0.01521352255555104,0.9847864774444489
mosquitto.exe,0.0,0.005648235066043167,0.9943517649339568
movieplayer.exe,0.0,0.07413609444698724,0.9258639055530128
mp68-win-mg6300-1_01-ea32_2.exe,0.0,0.014157672082663277,0.9858423279173367
mprep.exe,0.0,0.006831260556766584,0.9931687394432334
MpSigStub.exe,0.0,0.0075715093896045055,0.9924284906103955
MRT.exe,0.0,0.005773543463928962,0.994226456536071
Msetup.exe,0.0,0.1349397185467407,0.8650602814532593
MsiFiler.exe,0.0,0.005084933361360573,0.9949150666386394
MsiInfo.exe,0.0,0.006939978655123323,0.9930600213448767
MsiTran.exe,0.0,0.004697438388277945,0.995302561611722
MsSpellCheckingFacility.exe,0.0,0.005294055975531867,0.9947059440244681
MxdwGc.exe,0.0,0.005639321969617646,0.9943606780303823
myisamchk.exe,0.0,0.0062667414826827585,0.9937332585173172
myisamlog.exe,0.0,0.006335720596564103,0.9936642794034359
notifu.exe,1.0,0.9835802405959801,0.01641975940401985
nvdispco64.exe,0.0,0.005938573708876166,0.9940614262911238
nvdlisrwrapper.exe,0.0,0.005348622035575313,0.9946513779644247
nvidia-smi.exe,0.0,0.009641861012548152,0.9903581389874518
NVNetworkService.exe,0.0,0.0704780729510995,0.9295219270489005
nvngx_update.exe,0.0,0.0066476647152650635,0.993352335284735
nvnodejslauncher.exe,0.0,0.04309105750331907,0.9569089424966809
NvProfileUpdater32.exe,1.0,0.6556927693439412,0.34430723065605884
NvSHIM.exe,0.0,0.005715521258480534,0.9942844787415195
nvStreaming.exe,1.0,0.9738944550644124,0.026105544935587588
NvStTest.exe,1.0,0.9527577898713298,0.04724221012867025
NvTelemetryContainer.exe,0.0,0.1925580159331513,0.8074419840668488
nxauth.exe,0.0,0.006015009557075926,0.9939849904429241
nxplayer.exe,0.0,0.1395765360191949,0.860423463980805
nxpost.exe,0.0,0.008239599493383829,0.9917604005066162
nxssh-add.exe,0.0,0.008136231349227205,0.9918637686507727
OAWrapper.exe,0.0,0.005988194295186197,0.9940118057048138
OCControlOptionalPackage.exe,0.0,0.006570439142730429,0.9934295608572695
oleview.exe,0.0,0.032889423200116195,0.9671105767998838
OnetasticInstaller.x86.exe,0.0,0.028768947920724885,0.9712310520792752
OntUninst.exe,0.0,0.00614509546519393,0.9938549045348061
opencv_version_win32.exe,0.0,0.005363821318213065,0.9946361786817869
OpenEXR.exe,0.0,0.008527995283161496,0.9914720047168385
operator_schema_test.exe,0.0,0.005541086621435017,0.994458913378565
OriginCrashReporter.exe,0.0,0.016655931392674055,0.9833440686073259
OriginUninstall.exe,0.0,0.064205298149007,0.935794701850993
OverwolfHelper64.exe,0.0,0.007556315120001825,0.9924436848799981
OverwolfLauncherProxy.exe,0.0,0.004745365205589544,0.9952546347944105
ow-overlay.exe,0.0,0.005901557282466171,0.9940984427175338
OWUninstaller.exe,0.0,0.3073726086459023,0.6926273913540977
PcdrEngine.exe,0.0,0.004524341321017035,0.9954756586789829
pdfinfo.exe,0.0,0.01777450956243312,0.9822254904375669
pdftoppm.exe,0.0,0.02429482571126563,0.9757051742887344
PDMSetup.exe,0.0,0.004962739785114796,0.9950372602148853
pedump64.exe,0.0,0.3989655920352247,0.6010344079647754
pgocvt.exe,0.0,0.005391841824312536,0.9946081581756875
pgomgr.exe,0.0,0.005626472153532454,0.9943735278464676
pgosweep.exe,0.0,0.005309271233975374,0.9946907287660246
pkgdata.exe,0.0,0.004881777418706111,0.9951182225812939
PnPutil.exe,0.0,0.0043280832811320455,0.9956719167188679
PostMig.exe,0.0,0.009735645812190356,0.9902643541878097
PresentMon_x64.exe,0.0,0.005884619489350269,0.9941153805106497
proofserv.exe,0.0,0.007784035584920533,0.9922159644150794
ps_dvo.exe,0.0,0.003917611310723876,0.9960823886892761
ps_gaa_server.exe,0.0,0.004195152561368986,0.9958048474386311
ps_instrument.exe,0.0,0.004532056947322124,0.9954679430526778
psr.exe,0.0,0.028010506326462566,0.9719894936735375
psxss.exe,0.0,0.009863022480011622,0.9901369775199884
ptrfocus.exe,0.0,0.006999626690440788,0.9930003733095593
pybtex.exe,0.0,0.006288162440692821,0.9937118375593071
pybtex-format.exe,0.0,0.006288162440692821,0.9937118375593071
pyrcc5.exe,0.0,0.005798794028789578,0.9942012059712104
qdbus.exe,0.0,0.0044591499044457665,0.9955408500955543
qmlprofiler.exe,0.0,0.004444609974229803,0.9955553900257702
qseditor.exe,0.0,0.007692054344231089,0.992307945655769
qt3to4.exe,0.0,0.007199250441065596,0.9928007495589344
qtattributionsscanner.exe,0.0,0.0044594998983865175,0.9955405001016134
qttracereplay.exe,0.0,0.00553286042169201,0.994467139578308
qvkgen.exe,0.0,0.004429433034566021,0.995570566965434
RazerDriverInit.exe,1.0,0.963904277408943,0.03609572259105698
rcedit.exe,1.0,0.526350947813299,0.47364905218670095
rdpshell.exe,0.0,0.008272754045880862,0.9917272459541191
RDVGHelper.exe,0.0,0.004252554757828923,0.9957474452421711
Reader.exe1_9118BFF45C204526B21866F8954FF37C.exe,0.0,0.04147380302500776,0.9585261969749922
regtlibv12.exe,0.0,0.0049798032005576994,0.9950201967994423
reqpwd.exe,0.0,0.004532733291733764,0.9954672667082662
revcon64.exe,0.0,0.004577174511358134,0.9954228254886419
rmkdepend.exe,0.0,0.47667578556690743,0.5233242144330925
rmttpmvscmgrsvr.exe,0.0,0.004255360542785677,0.9957446394572144
RtlUpd.exe,1.0,0.9819629983046111,0.01803700169538891
rundll32.exe,0.0,0.004957834206437512,0.9950421657935625
runxmlconf.exe,0.0,0.004783537249762554,0.9952164627502375
sbunattend.exe,0.0,0.004569468815532467,0.9954305311844676
ScanToPCActivationApp.exe,0.0,0.005346394043852193,0.9946536059561478
screensaver_setup.exe,0.0,0.28126148437957454,0.7187385156204255
ScreenSketch.exe,0.0,0.004744420213549347,0.9952555797864506
ScriptedSandbox32.exe,0.0,0.006733145970017488,0.9932668540299825
SearchIndexer.exe,0.0,0.00980486559023626,0.9901951344097637
secd.exe,0.0,0.375093308914033,0.6249066910859671
SEFInst.exe,0.0,0.004524379790419654,0.9954756202095804
SecurityHealthHost.exe,0.0,0.004519891977480788,0.9954801080225192
SenseSC.exe,0.0,0.005059028989956958,0.9949409710100431
SetEHCIKey.exe,1.0,0.7487757042342824,0.2512242957657176
SetIEInstalledDate.exe,0.0,0.004968684846871219,0.9950313151531288
SetupChipset.exe,0.0,0.011200459005594354,0.9887995409944057
SetupPlatform.exe,0.0,0.004795440562201723,0.9952045594377983
ShapeCollector.exe,0.0,0.009046570358053082,0.9909534296419469
ShellLauncherConfig.exe,0.0,0.004325989377197844,0.9956740106228021
showmount.exe,0.0,0.00432740180880576,0.9956725981911942
showtable.exe,0.0,0.006288162440692821,0.9937118375593071
SlackSetup.exe,0.0,0.006416389535205488,0.9935836104647945
slui.exe,0.0,0.006812804109701206,0.9931871958902988
SnippingTool.exe,0.0,0.006710241276063624,0.9932897587239363
SonySCSIHelperService.exe,0.0,0.16583782729267676,0.8341621727073232
spoolsv.exe,0.0,0.00919786877677783,0.9908021312232221
SpotifyHelper.exe,1.0,0.9823263620226764,0.017673637977323575
SpotifyMigrator.exe,1.0,0.9736127048763892,0.02638729512361082
SpotifyWebHelper.exe,1.0,0.9584319420886417,0.041568057911358314
SSHZExecutor.exe,0.0,0.006323821875593973,0.993676178124406
steam.exe,0.0,0.03387506254457304,0.9661249374554269
steamxboxutil64.exe,0.0,0.006522476738244832,0.9934775232617552
StikyNot.exe,0.0,0.007935581586840311,0.9920644184131597
StorageExecutiveClientStop.exe,0.0,0.006591630322999165,0.9934083696770009
symcdefs.exe,1.0,0.9396180178416631,0.0603819821583369
SyncAppvPublishingServer.exe,0.0,0.00438420388850842,0.9956157961114915
SyncHost.exe,0.0,0.00505372185794958,0.9949462781420504
SynMagnifier.exe,1.0,0.6155897752135484,0.3844102247864516
SynTPHelper.exe,0.0,0.03603660265975727,0.9639633973402427
syskey.exe,0.0,0.004649308349630373,0.9953506916503696
